price,description,lien_produit,name,image_url,regular_price,discount,stock_availability,brand,category,offre,garantie 
2025.0,"Écran 21.5"" Full HD, IPS - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4-3200 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 2x USB 2.0, 2x USB 3.2 Gen 2, 1x sortie HDMI, 1x RJ-45, 1x connecteur d'alimentation - Couleur: Noir - Garantie: 2 ans",https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-thinkcentre-neo-30a-22-gen4-i5-13e-gen-24go-512go-ssd.html,PC de Bureau ALL IN ONE LENOVO ThinkCentre néo 30a 22 Gén4 i5 13è Gén 24Go 512Go SSD,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-all-in-one-lenovo-thinkcentre-neo-30a-22-gen4-i5-13e-gen-24go-512go-ssd.jpg,0.0,0.0,En stock,lenovo,PC Tout en un,N/A,24
2359.0,"Écran 23.8"" FULL HD, IPS - Processeur: Intel® Core™ i5-1335U (Up to 4.60 GHz Turbo max, 12Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 2x USB 2.0 Type-A, 1x sortie HDMI 1.4, 1x RJ-45, 1x prise combinée casque/microphone - Couleur: Blanc - Garantie: 1 an",https://www.mytek.tn/pc-de-bureau-all-in-one-hp-24-cr0005nk-i5-13e-gen-16go-512go-ssd-blanc.html,PC de Bureau All In One HP 24-cr0005nk i5 13è Gén 16Go 512Go SSD - Blanc,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-all-in-one-hp-24-cr0005nk-i5-13e-gen-16go-512go-ssd-blanc.jpg,0.0,0.0,En stock,hp,PC Tout en un,N/A,12
149.0,Sac à Dos Scolaire COOL SCHOOL Sweet Heart - Sexe: Fille - Taille: XL - Niveau scolaire: 5ème et 6ème année - Grands compartiments - Confortable et orthopédique - organisation facile avec séparateur intérieur - Imperméable tissue - Rembourrage dorsal préforme et doux pour une circulation de l’air optimale - Bretelles anatomiques - Couleur: Rouge&Bleu,https://www.mytek.tn/sac-a-dos-scolaire-cool-school-sweet-heart-xl-pour-fille-rouge-bleu.html,Sac à Dos Scolaire COOL SCHOOL Sweet Heart XL Pour Fille - Rouge&Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/a/sac-a-dos-scolaire-cool-school-sweet-heart-xl-pour-fille-rouge-bleu.jpg,0.0,0.0,En stock,cool-school,Sac à Dos Scolaire,N/A,
149.0,"Sac à Dos Primaire COOL SCHOOL ROBOT - Sexe: Garçon - Taille: XL - Niveau scolaire: 5ème et 6ème année - Dos orthopédique et confortable - Bretelles renforcées, matelassés et ajustable - les Sangles doit toujours attacher pour aider à la répartition du poids - Des éléments réfléchissants qui assurent la sécurité de l'enfant sur la route le soir - Sac avec différents compartiments qui offre une organisation facile, avec une poche isotherme (+ 12 heures ) - Les compartiments aident à distribuer le poids,  les choses lourds doivent être placées près du corps - Sac à dos léger fait d'un matériel léger , son poids presque 1KG / 16 L avec un tissu imperméable - Base Eva : Solide et renforcée , permet de fixer le sac à dos sur le chariot  - Couleur: Bleu&vert",https://www.mytek.tn/sac-a-dos-primaire-cool-school-robot-xl-pour-garcon-bleu-vert.html,Sac à Dos Primaire COOL SCHOOL ROBOT XL Pour Garçon - Bleu&vert,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/a/sac-a-dos-primaire-cool-school-robot-xl-pour-garcon-bleu-vert.jpg,0.0,0.0,En stock,cool-school,Sac à Dos Scolaire,N/A,
59.0,"Sac à Dos 058 - Avec Port USB - Pour Pc Portable 16.1"" -  Matériau: Polyester - Sac à dos simple avec rangement PC pour ordinateur portable aux lignes épurées et aux rangements intelligents pour le professionnel moderne - ce sac à dos e simple de transport doté d’un grand nombre de rangement comporte de nombreuses poches pour vous permettre de rester organisé - Design décontracté et élégant - Dimensions: 49 x 11 x 30 cm - Couleur: Noir",https://www.mytek.tn/sac-a-dos-058-16-1-avec-port-usb-noir.html,"Sac à Dos 058 16.1"" Avec Port USB - Noir",https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/a/sac-a-dos-058-15-6-avec-port-usb-noir.jpg,0.0,0.0,En stock,sans-fabricant,Sacs & Sacoches,N/A,
59.0,"Sac à Dos 058 - Avec Port USB - Pour Pc Portable 16.1"" -  Matériau: Polyester - Sac à dos simple avec rangement PC pour ordinateur portable aux lignes épurées et aux rangements intelligents pour le professionnel moderne - ce sac à dos e simple de transport doté d’un grand nombre de rangement comporte de nombreuses poches pour vous permettre de rester organisé - Design décontracté et élégant - Dimensions: 49 x 11 x 30 cm - Couleur: Gris",https://www.mytek.tn/sac-a-dos-058-16-1-avec-port-usb-gris.html,"Sac à Dos 058 16.1"" Avec Port USB - Gris",https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/a/sac-a-dos-058-15-6-avec-port-usb-gris.jpg,0.0,0.0,En stock,sans-fabricant,Sacs & Sacoches,N/A,
82.0,Carte Mémoire ADATA - Capacité de Stockage: 256 Go - Facteur de forme: Micro SDXC - Vitesse Classe: Classe 10 - Vitesse de lecture: 100 (Mo/s) - Vitesse d'écriture: 25 (Mo/s) - Garantie: 3 ans,https://www.mytek.tn/carte-memoire-adata-256gb-class-10-avec-adaptateur-micro-sd.html,Carte Mémoire ADATA 256GB CLASS 10 Micro SDXC avec Adaptateur,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/4/_/4_1486_1.jpg,119.0,-37.0,En stock,adata,Carte Mémoire,N/A,36
99.0,Carte Mémoire SILICON POWER avec adaptateur - Capacité de Stockage: 256 Go - Facteur de forme: micro SDXC - Vitesse SD: Class 10 - Vitesse de lecture: 85 Mb / s - Vitesse d'écriture: 45 Mb / s ,https://www.mytek.tn/carte-memoire-silicon-power-256go-class-10-avec-adaptateur.html,Carte Mémoire SILICON POWER 256Go Class 10 avec Adaptateur,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/p/sp256gbstxbu1v10sp_1.jpg,0.0,0.0,En stock,silicon-power,Carte Mémoire,N/A,
11.5,"Clé USB MY-MEDIA - Capacité de Stockage: 64 Go - Interface: USB 2.0 - Mode et design minimaliste - Mini taille et facile à transporter - Systèmes d'exploitation compatibles: Windows  10.Vista, XP, 2000, ME, 98SE Mac OS 9.0+ Linux 2.4.0+ - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/cle-usb-my-media-64go-usb-2-0-noir-v-069263.html,Clé USB MY-MEDIA 64Go USB 2.0 - Noir (V-069263),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/v/-/v-069260_1_1.jpg,13.9,-2.4,En stock,mymedia,Clé USB,N/A,12
109.0,"Disque Dur Interne OSCOO 001 - Capacité de stockage: 480 Go - Type Disque Dur: SSD - Format de Disque: 2.5"" - Interface: SATA Rév. 3.0 (6 Go/s) - Vitesse en lecture: 550 Mo/s - Vitesse en écriture: 450 Mo/s - Prise Fonctionnement silencieux, assure un refroidissement efficace, et offre une résistance impressionnante aux chocs et aux vibrations - Garantie: 1 an",https://www.mytek.tn/disque-dur-interne-oscoo-001-480go-ssd-sata3-2-5-noir.html,Disque Dur Interne OSCOO 001 480Go SSD SATA3 2.5'' - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/d/i/disque-dur-interne-oscoo-001-480go-ssd-sata3-2-5-noir.jpg,0.0,0.0,En stock,oscoo,Disque Dur SSD,N/A,12
109.9,"Disque Dur Intern0.e HIKVISION E100 - Capacité de stockage: 256 Go - Type de Disque Dur: SSD - Interface: M2 SATA - Format de Disque: 2.5 - Vitesse en lecture: 500 Mo/s - Vitesse en écriture: 450 Mo/s - Taux de transfert: 6 Gb/s - Mémoire flash: NAND 3D TLC - MTBF: 1,500,000 heures -Garantie: 3 ans",https://www.mytek.tn/disque-dur-interne-hikvision-e100-256go-ssd-hs-ssd-e100n.html,Disque Dur Interne HIKVISION E100 256Go SSD (HS-SSD-E100N),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/3/5/35op_1.jpg,0.0,0.0,En stock,hikvision,Disque Dur SSD,N/A,36
1429.0,"Processeur: Intel Core i5-10400F (2,90 GHz up to 4,30 GHz Turbo max, 12Mo Mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: SKHYNIX 8Go DDR4 3200Mhz Udimm - Disque Dur: MSI SSD SPATIUM 240Go S270 SATA 2.5"" - Carte mère: MSI PRO H510M-B mATX - Carte graphique: MSI GeForce GTX 1650 D6 VENTUS XS OCV3 - Boîtier GAMER MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation REDRAGON 500W 80+WHITE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-8go-msi-gtx-1650-d6-ventus-xs-ocv3.html,Pc de Bureau Gamer MYTEK i5 10è Gén 8Go MSI GTX 1650 D6 VENTUS XS OCV3,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-8go-msi-gtx-1650-d6-ventus-xs-ocv3-a.jpg,1479.0,-50.0,Sur commande 48h,mytek,Ordinateur Gamer,N/A,12
1479.0,"Processeur: Intel Core i3-12100F (3.30 GHz up to 4.30 GHz Turbo max, 12Mo Mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: REDRAGON DRAGON KNIGHT 16Go 3200MHz - Disque Dur: MSI SSD SPATIUM 240Go S270 SATA 2.5"" - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: MSI GeForce GTX 1650 D6 VENTUS XS OCV3 - Boîtier Gamer MSI MAG FORGE M100A / Micro-ATX / 4 ventilo Auto RGB - Alimentation 500W - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-16go-msi-gtx-1650-d6-ventus-xs-ocv3.html,Pc de Bureau Gamer MYTEK i3 12è Gén 16Go MSI GTX 1650 D6 VENTUS XS OCV3,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-16go-msi-gtx-1650-d6-ventus-xs-ocv3.jpg,1529.0,-50.0,Sur commande 48h,mytek,Ordinateur Gamer,N/A,12
107.0,"Disque Dur Interne TEAM GROUP CX2 - Capacité de stockage: 512 Go - Type Disque Dur: SSD - Format de Disque: 2.5"" -Interface: SATA 6 Gb/s - Vitesse en lecture: 530 Mo/s - Vitesse en écriture: 470 Mo/s - Résistant aux chocs et aux chutes pour une utilisation en toute sécurité - MTBF: 1000000 Heures - Dimensions: 100 x 69.9 x 7 mm - Garantie: 3 ans.",https://www.mytek.tn/disque-dur-interne-team-group-cx2-512go-ssd-2-5-sata-iii.html,Disque Dur Interne TEAMGROUP CX2 512Go SSD 2.5'' SATA III,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/d/i/disque-dur-interne-team-group-cx2-512go-ssd-2-5-sata-iii-t253x6512g0c101.jpg,0.0,0.0,En stock,team-group,Disque Dur,N/A,36
109.0,"Disque Dur Interne TWINMOS H2 Ultra - Capacité de stockage: 512 Go - Type de Disque Dur: SSD -Facteur de forme: 2.5"" - Interface: SATA III - Vitesse en lecture: Jusqu'à 580 Mo/s - Vitesse en écriture: Jusqu'à 550 Mo/s - Type NAND: NAND 3D TLC - Protection contre la perte de puissance -  Dimensions: 80 x 22 x 3,5 mm - Garantie: 1 an",https://www.mytek.tn/disque-dur-interne-twinmos-h2-ultra-512go-ssd-2-5-sata-iii-gris.html,Disque Dur Interne TWINMOS H2 Ultra 512Go SSD 2.5’’ SATA III - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/d/i/disque-dur-interne-twinmos-h2-ultra-512go-ssd-2-5-sata-iii-gris-3.jpg,0.0,0.0,En stock,twinmos,Disque Dur,N/A,12
99.0,"Disque Dur Interne KINGSTON - Capacité de stockage: 240 Go - Type de Disque Dur: SSD - Format de Disque: 2.5"" - Interface: SATA 3.0 Gb/s - Vitesse en lecture: 500 Mo/s - Vitesse d'écriture: 480 Mo/s - Taux de transfert: 3,0 Gb/s - Démarrages, chargements et transferts de fichiers plus rapides - Garantie: 1an",https://www.mytek.tn/disque-dur-interne-kingston-240go-ssd-2-5-sa400s37.html,Disque Dur Interne KINGSTON 240Go SSD 2.5'' (SA400S37),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/h/k/hk12-frozen_245_1.jpg,0.0,0.0,En stock,kingston,Disque Dur Interne,N/A,12
2095.0,"Écran 15.6"" FULL HD IPS, 144Hz - Processeur: AMD Ryzen™ 5 5500H (3,3 GHz up to 4,2 GHz Turbo max ,8Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24 Go DDR4-3200 - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 2050 (4Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 2.0, 1x RJ-45, 1x prise combo casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé blanc - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-24g-rtx-2050.html,PC Portable LENOVO IdeaPad Gaming 3 15ACH6 AMD RYZEN 5 24Go RTX 2050,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-24g-rtx-2050-a.jpg,2345.0,-250.0,Epuisé,lenovo,PC Gamer,N/A,12
2099.0,"Écran 15.6"" Full HD IPS, 144Hz - Processeur: AMD Ryzen™ 5 5500H (3.3 GHz up to 4.2 GHz Turbo max, 8 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16Go DDR4-3200 - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 2050 (4Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 2.0, 1x RJ-45, 1x prise combo casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé blanc - Couleur: Noir - Garantie: 2 ans",https://www.mytek.tn/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-16-go-rtx-2050.html,PC Portable LENOVO IdeaPad Gaming 3 15ACH6 AMD RYZEN 5 16 Go RTX 2050 ,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-16-go-rtx-2050.jpg,2259.0,-160.0,En stock,lenovo,PC Gamer,N/A,24
7899.0,"Serveur HP ProLiant DL385 Gen10 - Format: Rack 2U - Processeur: AMD EPYC 7251 (2.1 GHz, 32Mo, Octa-Core) - Mémoire: 16Go ( 2Rx4 PC4-2666V) - Disque Dur: Sans Disque - Disques durs inclus: 8 SFF - Carte réseau: 1Gb 4-port 331i adapter - Controleur Raid: HP Smart Array P408i-a/2GB SR Gen10  - Ventilateurs: 4 Standard Fans - Alimentation: 2 x 500W - Garantie: 3 ans",https://www.mytek.tn/serveur-hpe-proliant-dl385-gen10-2u-amd-16go-p05887-b21.html,Serveur HP ProLiant DL385 Gen10 2U AMD 16Go (P05887-B21),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/l/k/lkpkop_1.jpg,0.0,0.0,Sur commande 48h,hp,Serveur Rack,N/A,36
8259.0,"Serveur DELL PowerEdge R630 - Format: Rack - Processeur: Intel Xeon E5-2620V4 (2.1 GHz, 20 Mo de Mémoire Cache, Octa-Core) - Mémoire: 16Go RDIMM, 2666MT/s - Disque Dur: 2x 600 Go SAS 10K RPM SAS 6Gpbs 2.5 in hot-plug - Emplacement Disque Dur: 8 x disques 2.5 - Lecteur: DVD+/ -RW, SATA - Contrôleur Raid PERC H330 - Alimentation: 750W - Sans Système d'exploitation - Garantie: 3 ans",https://www.mytek.tn/serveur-dell-poweredge-r630-e5-2620v4-16go-1200go-rack.html,Serveur DELL PowerEdge R630 E5-2620V4 16Go 2x600Go Rack,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/1/8/188153-r630.jpg,0.0,0.0,Sur commande 48h,dell,Serveur Rack,N/A,36
359.0,"Écran SAMSUNG LF24T350FHMXZN - Taille de l'ecran: 24"" Full HD, 75Hz - Resolution: 1920 x 1080 - Format d'écran: 16:9 - Luminosité: 250cd / m² (typique) / 200 cd/m² (Minimum) - Rapport de contraste: 1000: 1 - Temps de réponse: 5 ms (GTG) - Type de dalle: IPS - Angle de vision: 178° H /178° V - Inclinaison: -2° ~ 20° - Compatibilité VESA: 100 x 100 - Connecteurs: 1x HDMI 1.4, 1x VGA - Technologie AMD Radeon FreeSync™ - Dimensions: 539.2 x 425.3 x 232 mm (avec support) - Poids: 2.7 kg (avec support) - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/ecran-samsung-lf24t350fhmxzn-24-full-hd-75hz.html,Ecran SAMSUNG LF24T350FHMXZN 24'' Full HD 75Hz,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/e/c/ecran-samsung-lf24t350fhmxzn-24-full-hd-75hz.jpg,489.0,-130.0,En stock,samsung,Ecran,N/A,12
1029.0,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1215U (Up to 4.40 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 20 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C® 3.2 Gen 1, 1x HDMI® 1.4b, 1x prise combo casque / microphone (3,5 mm), 1x lecteur de carte, 1x connecteur d'alimentation - Couleur: Gris - Garantie: 2 ans",https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15iau7-i3-12e-gen-20go-256go-ssd-gris.html,PC Portable LENOVO IdeaPad 3 15IAU7 i3 12è Gén 20Go 256Go SSD - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-3-15iau7-i3-12e-gen-20go-256go-ssd-gris-f.jpg,1065.0,-36.0,En stock,lenovo,Pc Portable,N/A,24
1029.0,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1215U (Up to 4.40 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 16Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/microphone (3,5 mm), 1x lecteur de carte, 1x connecteur d'alimentation - Couleur: Bleu - Garantie: 2 ans",https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15iau7-i3-12e-gen-16g-256go-ssd-bleu.html,PC Portable LENOVO IdeaPad 1 15IAU7 i3 12è Gén 16G 256Go SSD - Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15iau7-i3-12e-gen-16g-256go-ssd-bleu-s_1.jpg,1135.0,-106.0,En stock,lenovo,Pc Portable,N/A,24
1135.0,"Processeur: Intel Core i3-12100 (3,30 GHz up to 4,30 GHz Turbo max, 12 Mo de Mémoire Cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 12 Go DDR4-3200 - Disque Dur: 1 To HDD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 2x USB 2.0, 1x HDMI 1.2, 1x RJ-45, 1x VGA, 1x DisplayPort 1.4, 1x prise combinée casque/microphone (3,5 mm), 1x microphone (3,5 mm), 1x sortie ligne (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50s-g3-sff-i3-12e-gen-12go-1to-noir.html,PC de Bureau LENOVO ThinkCentre Néo 50s G3 SFF i3 12è Gén 12Go 1To - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-lenovo-thinkcentre-neo-50s-g3-sff-i3-12e-gen-12go-1to-noir.jpg,0.0,0.0,En stock,lenovo,PC de Bureau,N/A,12
1139.0,"Processeur: Intel Core i3-12100 (3,30 GHz up to 4,30 GHz Turbo max, 12 Mo de Mémoire Cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR4-3200 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB-C 3.2 Gen 1, 2x USB 3.2 Gen 1, 2x USB 3.2 Gen 2, 4x USB 2.0, 1x HDMI 1.4b, 1x RJ-45, 1x DisplayPort 1.4, 1x VGA, 1x prise combo casque/microphone (3,5 mm), 1x microphone (3,5 mm), 1x casque (3,5 mm), 1x série (9 broches) - Couleur: Noir - Garantie: 2 ans",https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-i3-12e-gen-16go-512go-ssd.html,PC de Bureau LENOVO ThinkCentre néo 50t i3 12è Gén 16Go 512Go SSD,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-lenovo-thinkcentre-neo-50t-i3-12e-gen-16go-512go-ssd_1.jpg,0.0,0.0,En stock,lenovo,PC de Bureau,N/A,24
2429.0,"Écran 23.8"" Full HD IPS - Processeur: Intel® Core™ i5-1335U (Up to 4.6 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 2x USB 2.0 Type A, 1x HDMI 1.4, 1x RJ-45, 1x prise combinée casque/microphone, 1x connecteur d’alimentation - Couleur: Noir - Garantie: 3 ans",https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-i5-13e-gen-8go-512go-ssd-noir.html,PC de Bureau All In One HP ProOne 240 G10 i5 13è Gén 8Go 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-all-in-one-hp-proone-240-g10-i5-13e-gen-8go-512go-ssd-noir-d.jpg,0.0,0.0,Sur commande 48h,hp,PC Tout en un,N/A,36
2679.0,"Écran 23.8"" Full HD, IPS Tactile - Processeur: Intel® Core™ i5-1335U (Up to 4.60 GHz Turbo max, 12Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 2x USB 2.0 Type-A, 1x sortie HDMI 1.4, 1x  RJ-45, 1x prise combinée casque/microphone - Couleur: Blanc - Garantie: 1 an",https://www.mytek.tn/pc-de-bureau-all-in-one-hp-24-cr0001nk-i5-13e-gen-8go-512go-ssd-blanc.html,PC de Bureau All In One HP 24-cr0001nk i5 13è Gén 8Go 512Go SSD - Blanc,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-all-in-one-hp-24-cr0001nk-i5-13e-gen-8go-512go-ssd-blanc.jpg,0.0,0.0,En stock,hp,PC Tout en un,N/A,12
149.0,"Sac à Dos Scolaire COOL SCHOOL - Sexe: Garçon - Taille: X-Large - Compartiments: 2 x grand Compartiment Pour les Livres , Documents, Pochettes et Cahiers, 1 x Poches Avant Pour Trosse, 2 x poches à Cotés pour les accessoires - Bretelles confortables et ajustables - Design tendance et décontracté - Taille idéal pour les matériels scolaires - Couleur: Bleu",https://www.mytek.tn/sac-a-dos-scolaire-cool-school-t42032-xl-pour-garcon-bleu.html,Sac à Dos Scolaire COOL SCHOOL T42032 XL Pour Garçon - Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/4/_/4_353_1.jpg,0.0,0.0,En stock,cool-school,Sac à Dos Scolaire,N/A,
159.0,"Sac à Dos Scolaire COOL SCHOOL - Sexe: Garçon - Taille: Large - Compartiments: 2 x grand Compartiment Pour les Livres , Documents, Pochettes et Cahiers, 1 x Poches Avant Pour Trosse, 2 x poches à Cotés pour les accessoires - Bretelles confortables et ajustables - Design tendance et décontracté - Taille idéal pour les matériels scolaires - Couleur: Marron & Gris",https://www.mytek.tn/sac-a-dos-scolaire-cool-school-t42061-l-pour-garcon-marron-gris.html,Sac à Dos Scolaire COOL SCHOOL T42061 L Pour Garçon - Marron&Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/a/sac-a-dos-scolaire-cool-school-t42061-l-pour-garcon-marron-gris.jpg,189.0,-30.0,En stock,cool-school,Sac à Dos Scolaire,N/A,
